Common Name,Latitude,Longitude,Status,Primary ID
American Holly,40.34875543,-74.66364652,Alive,7182
American Holly,40.34874878,-74.6636264,Alive,7177
American Holly,40.34871301,-74.66397643,Alive,7171
American Holly,40.34868899,-74.66403544,Alive,7169
American Holly,40.34893327,-74.6641434,Alive,7165
American Holly,40.34870279,-74.66416217,Alive,7161
American Holly,40.34867264,-74.66453835,Alive,7154
American Holly,40.34873039,-74.66453299,Alive,7153
American Holly,40.34887961,-74.66432981,Alive,7146
American Holly,40.34909782,-74.66488168,Alive,7135
American Holly,40.34971617,-74.66519617,Alive,7107
American Holly,40.34973917,-74.66511302,Alive,7106
American Holly,40.34972384,-74.6651452,Alive,7104
American Holly,40.34974684,-74.66505535,Alive,7103
American Holly,40.34976677,-74.66498964,Alive,7101
American Holly,40.34995943,-74.66474757,Alive,7091
American Holly,40.34971055,-74.66463961,Alive,7085
American Holly,40.34116299,-74.66708645,Alive,7075
American Holly,40.34179931,-74.66598406,Alive,7052
American Holly,40.34103011,-74.66731712,Alive,7021
American Holly,40.34090847,-74.66749549,Alive,7017
American Holly,40.34093147,-74.66743112,Alive,7016
American Holly,40.34088496,-74.66755316,Alive,7011
American Holly,40.34069687,-74.66749549,Alive,7007
American Holly,40.34965638,-74.65233564,Alive,6960
American Holly,40.34966916,-74.6523571,Alive,6959
American Holly,40.34968347,-74.65233833,Alive,6957
American Holly,40.34970851,-74.65234503,Alive,6956
American Holly,40.34871557,-74.65327173,Alive,6855
American Holly,40.34864964,-74.65358153,Alive,6854
American Holly,40.34964821,-74.6538531,Alive,6705
American Holly,40.34923376,-74.65338908,Alive,6704
American Holly,40.34965741,-74.65388529,Alive,6702
American Holly,40.34968245,-74.6538692,Alive,6701
American Holly,40.34968807,-74.65390138,Alive,6700
American Holly,40.34970902,-74.65388127,Alive,6699
American Holly,40.3497218,-74.65389602,Alive,6698
American Holly,40.34991088,-74.65449348,Alive,6686
American Holly,40.34991803,-74.65446934,Alive,6685
American Holly,40.34992519,-74.65445593,Alive,6684
American Holly,40.34992212,-74.65442643,Alive,6683
American Holly,40.35001564,-74.65420984,Alive,6680
American Holly,40.35000848,-74.65423129,Alive,6679
American Holly,40.34999929,-74.65424605,Alive,6678
American Holly,40.35000031,-74.6542675,Alive,6677
American Holly,40.34999009,-74.65428092,Alive,6676
American Holly,40.34997987,-74.65429969,Alive,6675
American Holly,40.349986,-74.65430908,Alive,6674
American Holly,40.34997987,-74.6543131,Alive,6673
American Holly,40.34997833,-74.65432048,Alive,6672
American Holly,40.35013624,-74.65604715,Alive,6666
American Holly,40.35011325,-74.65604179,Alive,6665
American Holly,40.35009843,-74.65603642,Alive,6664
American Holly,40.35008258,-74.65602435,Alive,6663
American Holly,40.35005857,-74.65602167,Alive,6662
American Holly,40.35004477,-74.65600692,Alive,6661
American Holly,40.33980806,-74.66625832,Alive,6355
American Holly,40.33992306,-74.66612689,Alive,6352
American Holly,40.33998235,-74.66618322,Alive,6350
American Holly,40.33463085,-74.65763099,Alive,6244
American Holly,40.3344586,-74.65779863,Alive,6235
American Holly,40.33405172,-74.65812117,Alive,6213
American Holly,40.34046176,-74.66593981,Alive,6152
American Holly,40.34047556,-74.66589019,Alive,6151
American Holly,40.34051339,-74.66580302,Alive,6149
American Holly,40.34051594,-74.66577083,Alive,6148
American Holly,40.33956835,-74.66554016,Alive,5870
American Holly,40.33963991,-74.66547713,Alive,5864
American Holly,40.33960208,-74.66549054,Alive,5860
American Holly,40.33956171,-74.66550529,Alive,5857
American Holly,40.33957448,-74.66548383,Alive,5856
American Holly,40.3394922,-74.66566958,Alive,5845
American Holly,40.33979017,-74.665858,Alive,5838
American Holly,40.33976564,-74.66597736,Alive,5836
American Holly,40.33983413,-74.66601893,Alive,5834
American Holly,40.33986173,-74.66583118,Alive,5832
American Holly,40.33992204,-74.66570243,Alive,5831
American Holly,40.33961435,-74.66540605,Alive,5827
American Holly,40.33963837,-74.66535375,Alive,5824
American Holly,40.33990875,-74.66548719,Alive,5780
American Holly,40.34002068,-74.66545634,Alive,5777
American Holly,40.34003244,-74.66528602,Alive,5770
American Holly,40.34007077,-74.66531016,Alive,5769
American Holly,40.33965882,-74.66494739,Alive,5753
American Holly,40.33929848,-74.66515526,Alive,5736
American Holly,40.33930104,-74.66517001,Alive,5735
American Holly,40.34193935,-74.66559112,Alive,5724
American Holly,40.34200936,-74.66541477,Alive,5719
American Holly,40.34201703,-74.66540538,Alive,5718
American Holly,40.34201652,-74.66537856,Alive,5717
American Holly,40.3413981,-74.66508754,Alive,5697
American Holly,40.34125141,-74.66503389,Alive,5696
American Holly,40.33924022,-74.66617785,Alive,5675
American Holly,40.33872093,-74.6657782,Alive,5654
American Holly,40.33799156,-74.66522031,Alive,5643
American Holly,40.33804216,-74.66528334,Alive,5642
American Holly,40.33990977,-74.63394776,Alive,5505
American Holly,40.33992306,-74.63396922,Alive,5504
American Holly,40.33993737,-74.63398799,Alive,5503
American Holly,40.33995373,-74.63401079,Alive,5502
American Holly,40.33996599,-74.63402957,Alive,5501
American Holly,40.33998235,-74.63404834,Alive,5500
American Holly,40.33999768,-74.63406846,Alive,5499
American Holly,40.34001199,-74.63408992,Alive,5498
American Holly,40.34002835,-74.63411272,Alive,5497
American Holly,40.34005084,-74.63414222,Alive,5496
American Holly,40.34033859,-74.63698536,Alive,4946
American Holly,40.34035903,-74.63701218,Alive,4945
American Holly,40.34037948,-74.63703901,Alive,4944
American Holly,40.34039788,-74.63706315,Alive,4943
American Holly,40.34041832,-74.63708729,Alive,4942
American Holly,40.34043672,-74.63711947,Alive,4941
American Holly,40.34045716,-74.63713825,Alive,4928
American Holly,40.34047965,-74.63715971,Alive,4927
American Holly,40.34049805,-74.63718921,Alive,4926
American Holly,40.3405185,-74.63721335,Alive,4925
American Holly,40.3400953,-74.6359212,Alive,4768
American Holly,40.34008048,-74.63590577,Alive,4767
American Holly,40.34006617,-74.63588163,Alive,4766
American Holly,40.34003448,-74.63582933,Alive,4765
American Holly,40.34005084,-74.63585481,Alive,4764
American Holly,40.33996088,-74.63516951,Alive,4724
American Holly,40.33999973,-74.63537067,Alive,4667
American Holly,40.33997315,-74.63519096,Alive,4646
American Holly,40.33998848,-74.63521242,Alive,4645
American Holly,40.34000484,-74.63523656,Alive,4644
American Holly,40.34002324,-74.63526204,Alive,4643
American Holly,40.34003959,-74.63528886,Alive,4642
American Holly,40.3400539,-74.635313,Alive,4641
American Holly,40.34006924,-74.63533446,Alive,4640
American Holly,40.34008764,-74.63535592,Alive,4639
American Holly,40.34010399,-74.63537872,Alive,4638
American Holly,40.34011932,-74.63540152,Alive,4637
American Holly,40.34013568,-74.63542432,Alive,4636
American Holly,40.34931922,-74.65038044,Alive,4263
American Holly,40.34926225,-74.65031324,Alive,4256
American Holly,40.34930041,-74.65039964,Alive,4251
American Holly,40.3492241,-74.65051622,Alive,4241
American Holly,40.34924501,-74.65051622,Alive,4240
American Holly,40.34922933,-74.65059852,Alive,4236
American Holly,40.34918647,-74.65062732,Alive,4231
American Holly,40.347712,-74.6587621,Alive,3906
American Holly,40.34778304,-74.65880099,Alive,3905
American Holly,40.34780808,-74.65881172,Alive,3904
American Holly,40.34895881,-74.65714501,Alive,3890
American Holly,40.34699436,-74.65631734,Alive,3618
American Holly,40.34710949,-74.65635768,Alive,3587
American Holly,40.34638864,-74.6561901,Alive,3558
American Holly,40.34323851,-74.65680503,Alive,3474
American Holly,40.34832094,-74.66083472,Alive,3412
American Holly,40.34871576,-74.65991557,Alive,3411
American Holly,40.34877712,-74.65998169,Alive,3410
American Holly,40.34547714,-74.65974144,Alive,3338
American Holly,40.34878703,-74.66246053,Alive,3284
American Holly,40.34932831,-74.6602231,Alive,3262
American Holly,40.34831607,-74.66086751,Alive,3155
American Holly,40.34709485,-74.65638097,Alive,3141
American Holly,40.34903033,-74.63721431,Alive,3131
American Holly,40.349276,-74.66022703,Alive,3045
American Holly,40.3473708,-74.65509943,Alive,2856
American Holly,40.34589106,-74.65580974,Alive,2853
American Holly,40.34623462,-74.65610096,Alive,2785
American Holly,40.34691372,-74.65636591,Alive,2580
American Holly,40.34663571,-74.65593523,Alive,2558
American Holly,40.34890033,-74.66203055,Alive,2544
American Holly,40.34593549,-74.65548094,Alive,2451
American Holly,40.34693673,-74.65706746,Alive,2357
American Holly,40.34907191,-74.6614208,Alive,2292
American Holly,40.3487397,-74.66258941,Alive,2285
American Holly,40.3465308,-74.65601793,Alive,2224
American Holly,40.3459998,-74.6559431,Alive,2176
American Holly,40.3493096,-74.66016151,Alive,2163
American Holly,40.34624463,-74.65610593,Alive,2079
American Holly,40.3490545,-74.66148094,Alive,2002
American Holly,40.34893238,-74.66120707,Alive,1982
American Holly,40.3489399,-74.65714233,Alive,1915
American Holly,40.34928716,-74.65815864,Alive,1904
American Holly,40.34939725,-74.65681617,Alive,1903
American Holly,40.34288334,-74.65640893,Alive,1345
American Holly,40.34304276,-74.65666671,Alive,1238
American Holly,40.34908444,-74.63705715,Alive,1190
American Holly,40.34552366,-74.65989099,Alive,1042
American Holly,40.3477442,-74.65878758,Alive,995
American Holly,40.34593012,-74.65530072,Alive,869
American Holly,40.34650393,-74.65607234,Alive,815
American Holly,40.34939654,-74.65818131,Alive,740
American Holly,40.34937572,-74.65820901,Alive,739
American Holly,40.3493394,-74.65817597,Alive,738
American Holly,40.34943003,-74.65676534,Alive,735
American Holly,40.34690919,-74.65639811,Alive,715
American Holly,40.34765946,-74.65896102,Alive,456
American Holly,40.34770192,-74.65897248,Alive,455
American Holly,40.3477569,-74.65900036,Alive,454
American Holly,40.34780348,-74.65902406,Alive,453
American Holly,40.34694304,-74.65699529,Alive,402
American Holly,40.34820147,-74.65981508,Alive,328
American Holly,40.34736814,-74.65503201,Alive,325
American Holly,40.34787331,-74.66236969,Alive,286
American Holly,40.34933804,-74.66020752,Alive,252
American Holly,40.34925662,-74.66015352,Alive,216
American Holly,40.34667969,-74.65573679,Alive,206
American Holly,40.34637108,-74.65617347,Alive,205
American Holly,40.34451778,-74.65678282,Alive,115
American Holly,40.3484681,-74.6557685,Alive,105
American Holly,40.34852349,-74.65579278,Alive,104
American Holly,40.34930263,-74.65681096,Alive,76
American Holly,40.34491076,-74.65866666,Alive,62
American Hophornbeam,40.34029923,-74.63547058,Alive,8046
American Hophornbeam,40.34033757,-74.63553362,Alive,8045
American Hophornbeam,40.35056091,-74.65074442,Alive,7566
American Hophornbeam,40.35051031,-74.65091072,Alive,7563
American Hophornbeam,40.33094283,-74.63924378,Alive,5160
American Hophornbeam,40.33098781,-74.63923842,Alive,5159
American Hophornbeam,40.33914311,-74.63528216,Alive,5158
American Hophornbeam,40.3454275,-74.65693213,Alive,3570
American Hophornbeam,40.34540481,-74.65699006,Alive,3569
American Hophornbeam,40.34718575,-74.6581309,Alive,2494
American Hophornbeam,40.34713088,-74.65810627,Alive,2169
American Hophornbeam,40.34526793,-74.65485332,Alive,2135
American Hophornbeam,40.34715564,-74.65811595,Alive,262
American Hornbeam,40.3344954,-74.65724409,Alive,6129
American Hornbeam,40.33443866,-74.6566654,Alive,6126
American Hornbeam,40.33999973,-74.63402018,Alive,5510
American Hornbeam,40.3400171,-74.63404566,Alive,5509
American Hornbeam,40.34003448,-74.6340698,Alive,5508
American Hornbeam,40.3400539,-74.63409662,Alive,5507
American Hornbeam,40.34007026,-74.63412076,Alive,5506
American Hornbeam,40.3343165,-74.65742358,Alive,4310
American Hornbeam,40.34433568,-74.65149009,Alive,4224
American Hornbeam,40.34437656,-74.65139085,Alive,4222
American Hornbeam,40.34327646,-74.65792182,Alive,3235
American Hornbeam,40.34301221,-74.65684978,Alive,2725
American Hornbeam,40.34308499,-74.65663953,Alive,2710
American Hornbeam,40.34270837,-74.65734062,Alive,2693
American Hornbeam,40.34336943,-74.6577744,Alive,2691
American Hornbeam,40.3433709,-74.6577959,Alive,2678
American Hornbeam,40.34329154,-74.65791864,Alive,2673
American Hornbeam,40.34342781,-74.65785749,Alive,2671
American Hornbeam,40.34342795,-74.65784876,Alive,2670
American Hornbeam,40.34325469,-74.65812883,Alive,2668
American Hornbeam,40.34300014,-74.65648968,Alive,2102
American Hornbeam,40.34292608,-74.65663228,Alive,2089
American Hornbeam,40.34306952,-74.65647863,Alive,1370
American Hornbeam,40.34307161,-74.65647794,Alive,1369
American Hornbeam,40.34307835,-74.6565023,Alive,1368
American Hornbeam,40.34306368,-74.65658528,Alive,1364
American Hornbeam,40.3431105,-74.65658651,Alive,1363
American Hornbeam,40.34100038,-74.65654612,Alive,1282
American Hornbeam,40.34093835,-74.65654225,Alive,1281
American Hornbeam,40.34293907,-74.6566009,Alive,1259
American Hornbeam,40.34294362,-74.65662806,Alive,1258
American Hornbeam,40.34294974,-74.65661821,Alive,1257
American Hornbeam,40.34296026,-74.65661277,Alive,1256
American Hornbeam,40.34296854,-74.65659864,Alive,1255
American Hornbeam,40.34294304,-74.65656792,Alive,1254
American Hornbeam,40.34292781,-74.65657909,Alive,1253
American Hornbeam,40.34292514,-74.65660401,Alive,1252
American Hornbeam,40.34291664,-74.6566159,Alive,1251
American Hornbeam,40.3433949,-74.65767126,Alive,1225
American Hornbeam,40.34310751,-74.65663484,Alive,1174
American Hornbeam,40.34299673,-74.65685991,Alive,1119
American Smoketree,40.34003755,-74.63553965,Alive,4683
American Sweetgum,40.34577447,-74.64281246,Alive,9331
American Sweetgum,40.34572438,-74.64266762,Alive,9330
American Sweetgum,40.34569218,-74.64276418,Alive,9320
American Sweetgum,40.34806041,-74.64949787,Alive,8594
American Sweetgum,40.34809771,-74.64940935,Alive,8593
American Sweetgum,40.34816671,-74.64929804,Alive,8589
American Sweetgum,40.34816824,-74.64941874,Alive,8588
American Sweetgum,40.34771596,-74.64990422,Alive,8532
American Sweetgum,40.34720031,-74.64994848,Alive,8477
American Sweetgum,40.34739298,-74.65069547,Alive,8453
American Sweetgum,40.34461332,-74.65233028,Alive,8319
American Sweetgum,40.34470429,-74.65243086,Alive,8317
American Sweetgum,40.34481519,-74.65248987,Alive,8314
American Sweetgum,40.34572745,-74.65334617,Alive,8246
American Sweetgum,40.34582813,-74.65343334,Alive,8245
American Sweetgum,40.34592881,-74.65350308,Alive,8244
American Sweetgum,40.34602949,-74.65356745,Alive,8243
American Sweetgum,40.34611892,-74.6536573,Alive,8242
American Sweetgum,40.3461736,-74.65370156,Alive,8241
American Sweetgum,40.34052565,-74.63539548,Alive,8037
American Sweetgum,40.34571672,-74.64504607,Alive,7865
American Sweetgum,40.34591347,-74.64500181,Alive,7862
American Sweetgum,40.34592012,-74.64524053,Alive,7861
American Sweetgum,40.34612352,-74.64519225,Alive,7860
American Sweetgum,40.35004017,-74.6490553,Alive,7794
American Sweetgum,40.35107295,-74.65125941,Alive,7609
American Sweetgum,40.35111639,-74.65104483,Alive,7608
American Sweetgum,40.34970698,-74.66511168,Alive,7105
American Sweetgum,40.35020983,-74.65418905,Alive,6670
American Sweetgum,40.34994409,-74.65494141,Alive,6668
American Sweetgum,40.3496247,-74.65635963,Alive,6650
American Sweetgum,40.33394949,-74.65815604,Alive,6221
American Sweetgum,40.33390093,-74.65762228,Alive,6181
American Sweetgum,40.3337757,-74.65793073,Alive,6178
American Sweetgum,40.33408904,-74.65753645,Alive,6131
American Sweetgum,40.33419076,-74.65753913,Alive,6130
American Sweetgum,40.33448773,-74.65676062,Alive,6128
American Sweetgum,40.33927548,-74.66620602,Alive,5676
American Sweetgum,40.33876897,-74.66596998,Alive,5658
American Sweetgum,40.33880424,-74.66590025,Alive,5657
American Sweetgum,40.33877306,-74.66589086,Alive,5656
American Sweetgum,40.33987297,-74.63553429,Alive,4734
American Sweetgum,40.33450665,-74.65682679,Alive,4314
American Sweetgum,40.33460121,-74.65711512,Alive,4313
American Sweetgum,40.33434564,-74.65735384,Alive,4309
American Sweetgum,40.33425517,-74.65745442,Alive,4308
American Sweetgum,40.34593019,-74.65160826,Alive,4176
American Sweetgum,40.3459307,-74.65179333,Alive,4175
American Sweetgum,40.34627649,-74.65146531,Alive,4172
American Sweetgum,40.34558833,-74.65094963,Alive,4069
American Sweetgum,40.34554489,-74.65092147,Alive,4068
American Sweetgum,40.34836846,-74.63847005,Alive,3370
American Sweetgum,40.34614834,-74.6538735,Alive,3368
American Sweetgum,40.3432663,-74.65741312,Alive,3335
American Sweetgum,40.3441143,-74.65702335,Alive,3314
