Common Name,Latitude,Longitude,Photos,Primary ID,Status,Tree Number,Overall Monetary Benefit,Stormwater Monetary Benefit,Runoff Prevention (Gallons),Property Value Total,Energy Savings,Energy Saved (kWh),Natural Gas Savings,Heat Prevention (Therms),Air Quality Monetary Benefit,Pollutants removed (lb),Carbon Monetary Benefit,Carbon Stored (lb),Carbon Sequestered (lb),Carbon Avoided (lb)
American Beech,40.34319287,-74.65690366,,3608,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34116113,-74.65541085,,3599,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34711031,-74.66007181,,3439,Removed,1,,,,,,,,,,,,,,
American Beech,40.34323536,-74.65701975,,3430,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34750614,-74.65913653,,3422,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
American Beech,40.34750445,-74.65899643,,3420,Alive,1,47.9276,5.26166,487.191,33.3474,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
American Beech,40.34740355,-74.65946252,,3217,Alive,1,95.6295,25.6944,2379.11,41.0501,9.24781,145.406,11.9108,13.1379,3.5643,1.79097,4.16204,554.939,284.556,320.637
American Beech,40.343178,-74.65825414,,3127,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Beech,40.34950038,-74.63785256,,3000,Alive,1,95.6295,25.6944,2379.11,41.0501,9.24781,145.406,11.9108,13.1379,3.5643,1.79097,4.16204,554.939,284.556,320.637
American Beech,40.34933026,-74.63799857,,2998,Alive,1,107.535,31.6599,2931.47,41.3803,11.3325,178.184,13.6016,15.0029,4.89655,2.42288,4.66457,621.942,301.031,392.916
American Beech,40.3433165,-74.65680096,,2947,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34521267,-74.65626029,,2919,Alive,1,95.6295,25.6944,2379.11,41.0501,9.24781,145.406,11.9108,13.1379,3.5643,1.79097,4.16204,554.939,284.556,320.637
American Beech,40.3474455,-74.65935782,,2859,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34204241,-74.65542428,,2832,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34184686,-74.65555922,,2790,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34185951,-74.65550939,,2789,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.341863,-74.65549137,,2788,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34429534,-74.65867172,,2776,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Beech,40.34433477,-74.65862594,,2775,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Beech,40.34284517,-74.65648454,,2758,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.3430373,-74.65688889,,2724,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.3435792,-74.6570715,,2708,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
American Beech,40.34349043,-74.65709803,,2707,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
American Beech,40.34350909,-74.65728626,,2706,Alive,1,44.8155,3.91059,362.092,33.1163,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
American Beech,40.34332644,-74.65712968,,2704,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34329672,-74.65784593,,2690,Alive,1,44.8155,3.91059,362.092,33.1163,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
American Beech,40.34080561,-74.65703658,,2679,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34821725,-74.65725514,,2597,Alive,1,88.767,22.7119,2102.95,39.7054,8.40741,132.192,11.1441,12.2922,2.96848,1.50947,3.82974,510.632,260.923,291.499
American Beech,40.34802422,-74.65718413,,2596,Alive,1,88.767,22.7119,2102.95,39.7054,8.40741,132.192,11.1441,12.2922,2.96848,1.50947,3.82974,510.632,260.923,291.499
American Beech,40.34899578,-74.661707,,2493,Alive,1,44.8155,3.91059,362.092,33.1163,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
American Beech,40.34861432,-74.66288405,,2286,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
American Beech,40.34165525,-74.65557783,,2233,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34811821,-74.65619442,,2197,Alive,1,99.0607,27.1857,2517.2,41.7225,9.668,152.013,12.2941,13.5607,3.86221,1.93173,4.32819,577.092,296.372,335.206
American Beech,40.3496393,-74.65947678,,1902,Alive,1,132.695,12.9906,1623.83,49.8054,12.7568,91.055,45.8891,32.5917,10.0935,2.11869,1.15914,347.048,131.591,273.681
American Beech,40.34743675,-74.65884743,,1886,Alive,1,71.4036,15.2636,1413.3,36.4725,6.10099,95.9276,9.03142,9.96185,1.6685,0.881957,2.86655,382.207,194.176,211.532
American Beech,40.34183304,-74.65545952,,1828,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34206146,-74.65551625,,1565,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34213167,-74.65557367,,1430,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34209051,-74.65554985,,1428,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34200896,-74.65553625,,1426,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34302529,-74.65614309,,1411,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34300249,-74.65643197,,1384,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.3430036,-74.65646559,,1383,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.342843,-74.6564767,,1380,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.3429867,-74.65651764,,1379,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34296927,-74.65646538,,1378,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34294466,-74.65645963,,1377,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34164907,-74.65558689,,1376,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34295455,-74.65651053,,1375,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34296621,-74.65655411,,1374,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34301615,-74.65656431,,1372,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34302479,-74.65652349,,1371,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34305907,-74.65653383,,1365,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34314497,-74.65656876,,1362,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34320276,-74.65660265,,1360,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34321843,-74.65662002,,1359,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.3432773,-74.65660831,,1354,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34326815,-74.65657134,,1353,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34287201,-74.6564308,,1346,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34294933,-74.65639374,,1341,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34295359,-74.65640768,,1340,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.3429881,-74.65690667,,1277,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34305642,-74.65699488,,1275,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34314738,-74.65699808,,1272,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34320918,-74.65700968,,1270,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34323712,-74.65686967,,1269,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34325861,-74.65689236,,1268,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34320736,-74.65819632,,1216,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Beech,40.34183435,-74.65541164,,1197,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34183249,-74.65543743,,1196,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34178579,-74.65544348,,1195,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34306883,-74.65662063,,1185,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34104909,-74.65532276,,1165,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34176874,-74.65542274,,1063,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34341941,-74.65771036,,1049,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Beech,40.34790059,-74.65754453,,992,Alive,1,71.4036,15.2636,1413.3,36.4725,6.10099,95.9276,9.03142,9.96185,1.6685,0.881957,2.86655,382.207,194.176,211.532
American Beech,40.34789339,-74.65766321,,991,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34769966,-74.65833706,,989,Alive,1,81.9046,19.7293,1826.79,38.3607,7.56701,118.978,10.3775,11.4466,2.37266,1.22797,3.49744,466.325,237.29,262.361
American Beech,40.34766945,-74.65845673,,988,Alive,1,88.767,22.7119,2102.95,39.7054,8.40741,132.192,11.1441,12.2922,2.96848,1.50947,3.82974,510.632,260.923,291.499
American Beech,40.34750625,-74.65870466,,980,Alive,1,81.9046,19.7293,1826.79,38.3607,7.56701,118.978,10.3775,11.4466,2.37266,1.22797,3.49744,466.325,237.29,262.361
American Beech,40.34757211,-74.65839385,,974,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
American Beech,40.34772744,-74.65790246,,973,Alive,1,95.6295,25.6944,2379.11,41.0501,9.24781,145.406,11.9108,13.1379,3.5643,1.79097,4.16204,554.939,284.556,320.637
American Beech,40.34783397,-74.65752818,,971,Alive,1,95.6295,25.6944,2379.11,41.0501,9.24781,145.406,11.9108,13.1379,3.5643,1.79097,4.16204,554.939,284.556,320.637
American Beech,40.34791623,-74.65718986,,900,Alive,1,67.8687,13.7765,1275.6,35.8645,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
American Beech,40.34794772,-74.65694958,,896,Alive,1,67.8687,13.7765,1275.6,35.8645,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
American Beech,40.34798978,-74.65685669,,895,Alive,1,67.8687,13.7765,1275.6,35.8645,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
American Beech,40.3481023,-74.65671667,,893,Alive,1,99.0607,27.1857,2517.2,41.7225,9.668,152.013,12.2941,13.5607,3.86221,1.93173,4.32819,577.092,296.372,335.206
American Beech,40.34805137,-74.65690578,,892,Alive,1,85.3358,21.2206,1964.87,39.033,7.98721,125.585,10.7608,11.8694,2.67057,1.36872,3.66359,488.478,249.107,276.93
American Beech,40.3481892,-74.65596674,,874,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Beech,40.34807015,-74.65640436,,872,Alive,1,101.886,28.6771,2655.29,41.6084,10.2228,160.736,12.7299,14.0414,4.20699,2.09544,4.44032,592.042,297.925,354.443
American Beech,40.34803963,-74.6564866,,871,Alive,1,107.535,31.6599,2931.47,41.3803,11.3325,178.184,13.6016,15.0029,4.89655,2.42288,4.66457,621.942,301.031,392.916
American Beech,40.3481451,-74.65654346,,870,Alive,1,113.185,34.6426,3207.65,41.1523,12.4421,195.631,14.4733,15.9644,5.5861,2.75031,4.88882,651.842,304.137,431.39
American Beech,40.34823488,-74.65610859,,863,Alive,1,85.3358,21.2206,1964.87,39.033,7.98721,125.585,10.7608,11.8694,2.67057,1.36872,3.66359,488.478,249.107,276.93
American Beech,40.34834152,-74.6556725,,862,Removed,1,,,,,,,,,,,,,,
American Beech,40.34951196,-74.65927601,,794,Alive,1,101.886,28.6771,2655.29,41.6084,10.2228,160.736,12.7299,14.0414,4.20699,2.09544,4.44032,592.042,297.925,354.443
American Beech,40.34647533,-74.65977551,,641,Alive,1,99.0607,27.1857,2517.2,41.7225,9.668,152.013,12.2941,13.5607,3.86221,1.93173,4.32819,577.092,296.372,335.206
American Beech,40.34729823,-74.65952509,,627,Alive,1,88.767,22.7119,2102.95,39.7054,8.40741,132.192,11.1441,12.2922,2.96848,1.50947,3.82974,510.632,260.923,291.499
American Beech,40.34713836,-74.65954998,,626,Alive,1,88.767,22.7119,2102.95,39.7054,8.40741,132.192,11.1441,12.2922,2.96848,1.50947,3.82974,510.632,260.923,291.499
American Beech,40.34695643,-74.66007763,,622,Alive,1,92.1982,24.2032,2241.03,40.3777,8.82761,138.799,11.5275,12.715,3.26639,1.65022,3.99589,532.785,272.739,306.068
American Beech,40.34720152,-74.65991336,,620,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
American Beech,40.3470835,-74.66024615,,619,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
American Beech,40.34738493,-74.65971948,,594,Alive,1,88.767,22.7119,2102.95,39.7054,8.40741,132.192,11.1441,12.2922,2.96848,1.50947,3.82974,510.632,260.923,291.499
American Beech,40.34747179,-74.65974436,,589,Alive,1,99.0607,27.1857,2517.2,41.7225,9.668,152.013,12.2941,13.5607,3.86221,1.93173,4.32819,577.092,296.372,335.206
American Beech,40.34506966,-74.6555121,,563,Alive,1,107.535,31.6599,2931.47,41.3803,11.3325,178.184,13.6016,15.0029,4.89655,2.42288,4.66457,621.942,301.031,392.916
American Beech,40.34754555,-74.65895323,,457,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
American Beech,40.34817018,-74.65607961,,348,Alive,1,128.701,46.3349,4290.27,31.4551,18.119,284.89,18.9843,20.9401,8.45027,4.13285,5.35749,714.332,230.628,628.217
American Beech,40.34891587,-74.66197187,,224,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
American Beech,40.34946049,-74.65975233,,178,Alive,1,101.886,28.6771,2655.29,41.6084,10.2228,160.736,12.7299,14.0414,4.20699,2.09544,4.44032,592.042,297.925,354.443
American Beech,40.34280881,-74.65645334,,39,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
American Elm,40.34924296,-74.65670496,,9431,Alive,1,66.5199,2.58992,323.74,51.7538,1.72995,12.3479,8.69403,6.17474,1.52946,0.319654,0.222744,66.6899,35.8586,37.1139
American Elm,40.34040759,-74.63630006,,9357,Alive,1,66.5199,2.58992,323.74,51.7538,1.72995,12.3479,8.69403,6.17474,1.52946,0.319654,0.222744,66.6899,35.8586,37.1139
American Elm,40.34039328,-74.63630542,,9356,Alive,1,66.5199,2.58992,323.74,51.7538,1.72995,12.3479,8.69403,6.17474,1.52946,0.319654,0.222744,66.6899,35.8586,37.1139
American Elm,40.34040248,-74.63631347,,9355,Alive,1,63.9563,2.11738,264.672,51.7855,1.42287,10.1561,7.18437,5.10253,1.26011,0.263344,0.186134,55.7287,30.5255,30.5259
American Elm,40.33739712,-74.64576758,,9313,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.3328137,-74.6396146,,9310,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33282597,-74.63992439,,9309,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33297318,-74.64011617,,9308,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33700304,-74.64475773,,9307,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33625986,-74.64380689,,9306,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.3361239,-74.64384913,,9305,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33617603,-74.64393832,,9304,Alive,1,89.0657,1.81995,168.514,83.4219,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Elm,40.33546964,-74.64328922,,9303,Alive,1,89.0657,1.81995,168.514,83.4219,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Elm,40.33541699,-74.64319065,,9302,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33501472,-74.6429982,,9301,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33489563,-74.64301564,,9300,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33461194,-74.64254357,,9299,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33462779,-74.64259721,,9298,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33465488,-74.64263745,,9297,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33471468,-74.64263074,,9296,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33380484,-74.644401,,9295,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33391371,-74.64423604,,9294,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33403128,-74.64409657,,9293,Alive,1,89.0657,1.81995,168.514,83.4219,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Elm,40.33410233,-74.64397587,,9292,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.33432161,-74.6437405,,9288,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
American Elm,40.3343165,-74.64375056,,9287,Alive,1,89.0657,1.81995,168.514,83.4219,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
American Elm,40.33686862,-74.64523114,,9286,Alive,1,66.5199,2.58992,323.74,51.7538,1.72995,12.3479,8.69403,6.17474,1.52946,0.319654,0.222744,66.6899,35.8586,37.1139
